YEAR,CERT,NAMEFULL,ADDRESBR,BRNUM,UNINUMBR,STALPBR,ADDRESS,ASSET,BKCLASS,CALL,CHARTER,CHRTAGNN,CHRTAGNT,CITY,CLCODE,CNTRYNA,DENOVO,DEPDOM,DEPSUM,DOCKET,ESCROW,FDICDBS,FDICNAME,FED,FEDNAME,INSAGNT1,INSBRDD,INSBRTS,INSURED,OCCDIST,OCCNAME,REGAGNT,RSSDID,SPECDESC,SPECGRP,STALP,STCNTY,STNAME,UNIT,ZIP,BKMO,BRCENM,BRSERTYP,CBSA_DIV_NAMB,CITY2BR,CITYBR,CNTRYNAB,CNTYNAMB,CNTYNUMB,CONSOLD,CSABR,CSANAMBR,DEPSUMBR,DIVISIONB,METROBR,MICROBR,MSABR,MSANAMB,NAMEBR,NECNAMB,NECTABR,PLACENUM,SIMS_ACQUIRED_DATE,SIMS_DESCRIPTION,SIMS_ESTABLISHED_DATE,SIMS_LATITUDE,SIMS_LONGITUDE,SIMS_PROJECTION,STCNTYBR,STNAMEBR,STNUMBR,USA,ZIPBR,Income Indicator,Tract Income Category,Tract Race Category,Minority Percentage
2025,1768,Mechanics Bank,3600 Sagunto St,112,247865,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Santa Ynez,Santa Ynez,United States,Santa Barbara,83,,0,,103062,0,true,false,42200,"Santa Maria-Santa Barbara, CA",Santa Ynez Branch,,,,"08/31/2019","100.0","08/07/1972",34.61266398179,-120.079707987644,EXACT,6083,California,6,true,93460,"4",upper income,majority-white,"27.17"
2025,1768,Mechanics Bank,1001 Los Osos Valley Rd,114,247030,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Los Osos,Los Osos,United States,San Luis Obispo,79,,0,,88154,0,true,false,42020,"San Luis Obispo-Paso Robles, CA",Los Osos Branch,,,,"08/31/2019","100.0","08/18/1965",35.3109340161602,-120.832769014329,EXACT,6079,California,6,true,93402,"3",middle income,majority-white,"21.21"
2025,1768,Mechanics Bank,251 Harbor St,115,247032,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Morro Bay,Morro Bay,United States,San Luis Obispo,79,,0,,161478,0,true,false,42020,"San Luis Obispo-Paso Robles, CA",Morro Bay Branch,,,,"08/31/2019","100.0",10/19/1973,35.3670710163969,-120.850873003179,EXACT,6079,California,6,true,93442,"3",middle income,majority-white,"24.88"
2025,1768,Mechanics Bank,865 Oak Park Blvd,117,245275,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Pismo Beach,Pismo Beach,United States,San Luis Obispo,79,,0,,144343,0,true,false,42020,"San Luis Obispo-Paso Robles, CA",Oak Park Branch,,,,"08/31/2019","100.0","05/09/1988",35.1337790140574,-120.605873996674,EXACT,6079,California,6,true,93449,"2",moderate income,majority-white,"21.48"
2025,1768,Mechanics Bank,905 Guadalupe St,119,196539,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Guadalupe,Guadalupe,United States,Santa Barbara,83,,0,,54214,0,true,false,42200,"Santa Maria-Santa Barbara, CA",Guadalupe Branch,,,,"08/31/2019","100.0","01/01/1905",34.9708810006133,-120.573108969523,EXACT,6083,California,6,true,93434,"2",moderate income,majority-minorty,"86.84"
2025,1768,Mechanics Bank,1025 Las Tablas Rd,120,45546,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Templeton,Templeton,United States,San Luis Obispo,79,,0,,60655,0,true,false,42020,"San Luis Obispo-Paso Robles, CA",Templeton Branch,,,,"08/31/2019","100.0",12/01/1989,35.5540779817636,-120.717309974468,EXACT,6079,California,6,true,93465,"4",upper income,majority-white,"26.77"
2025,1768,Mechanics Bank,3757 State St,121,15855,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Santa Barbara,Santa Barbara,United States,Santa Barbara,83,,0,,46487,0,true,false,42200,"Santa Maria-Santa Barbara, CA",Santa Barbara Branch,,,,"08/31/2019","100.0","09/11/1978",34.4401290008985,-119.744770992428,EXACT,6083,California,6,true,93105,"3",middle income,majority-white,"46.64"
2025,1768,Mechanics Bank,2222 Bath St,122,255163,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Santa Barbara,Santa Barbara,United States,Santa Barbara,83,,0,,54217,0,true,false,42200,"Santa Maria-Santa Barbara, CA",Cottage Branch,,,,"08/31/2019","100.0","06/23/1980",34.4302969865642,-119.721298981328,EXACT,6083,California,6,true,93105,"3",middle income,majority-minorty,"51.45"
2025,1768,Mechanics Bank,1171 S Victoria Ave Ste 2-a,125,252482,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Ventura,Ventura,United States,Ventura,111,,348,"Los Angeles-Long Beach, CA",117506,0,true,false,37100,"Oxnard-Thousand Oaks-Ventura, CA",County Center Branch,,,,"08/31/2019","100.0",11/16/1979,34.263847015921,-119.212763970351,EXACT,6111,California,6,true,93003,"2",moderate income,majority-minorty,"61.24"
2025,1768,Mechanics Bank,470 Arneill Rd,126,252483,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Camarillo,Camarillo,United States,Ventura,111,,348,"Los Angeles-Long Beach, CA",187361,0,true,false,37100,"Oxnard-Thousand Oaks-Ventura, CA",Camarillo Branch,,,,"08/31/2019","100.0",10/29/1996,34.2215469871748,-119.038289961889,EXACT,6111,California,6,true,93010,"2",moderate income,majority-minorty,"65.82"
2025,1768,Mechanics Bank,156 W 5th St,127,32990,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Oxnard,Oxnard,United States,Ventura,111,,348,"Los Angeles-Long Beach, CA",110455,0,true,false,37100,"Oxnard-Thousand Oaks-Ventura, CA",Downtown Oxnard Branch,,,,"08/31/2019","100.0","09/14/1985",34.197435981686,-119.178249975284,EXACT,6111,California,6,true,93030,"2",moderate income,majority-minorty,"92.03"
2025,1768,Mechanics Bank,304 E Main St,128,259301,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Ventura,Ventura,United States,Ventura,111,,348,"Los Angeles-Long Beach, CA",73180,0,true,false,37100,"Oxnard-Thousand Oaks-Ventura, CA",Downtown Ventura,,,,"08/31/2019","100.0",11/06/1985,34.2805749896358,-119.295972967193,EXACT,6111,California,6,true,93001,"2",moderate income,majority-white,"42.93"
2025,1768,Mechanics Bank,1207 Maricopa Hwy,129,14519,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Ojai,Ojai,United States,Ventura,111,,348,"Los Angeles-Long Beach, CA",102514,0,true,false,37100,"Oxnard-Thousand Oaks-Ventura, CA",Ojai Valley Bank Branch,,,,"08/31/2019","100.0","03/30/1973",34.4419911888737,-119.263218395629,StreetAddress,6111,California,6,true,93023,"4",upper income,majority-white,"20.51"
2025,1768,Mechanics Bank,4 W Richmond Ave,13,190107,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,"Oakland-Fremont-Berkeley, CA",Richmond,Point Richmond,United States,Contra Costa,13,,488,"San Jose-San Francisco-Oakland, CA",94972,36084,true,false,41860,"San Francisco-Oakland-Fremont, CA",Point Richmond Office,,,,,"99.9","06/18/1990",37.9252700384048,-122.384584624383,StreetAddress,6013,California,6,true,94801,"4",upper income,majority-white,"41.24"
2025,1768,Mechanics Bank,410 Ventura Ave,130,252034,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Oak View,Oak View,United States,Ventura,111,,348,"Los Angeles-Long Beach, CA",62219,0,true,false,37100,"Oxnard-Thousand Oaks-Ventura, CA",Oak View Branch,,,,"08/31/2019","100.0","03/25/1985",34.3929709887099,-119.300836985605,EXACT,6111,California,6,true,93022,"3",middle income,majority-white,"32.46"
2025,1768,Mechanics Bank,"3815 E Thousand Oaks Blvd, Ste A",131,463354,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Thousand Oaks,Westlake Village,United States,Ventura,111,,348,"Los Angeles-Long Beach, CA",175348,0,true,false,37100,"Oxnard-Thousand Oaks-Ventura, CA",Westlake Village Branch,,,,"08/31/2019","100.0","08/14/2006",34.1634489987807,-118.824693001259,EXACT,6111,California,6,true,91362,"4",upper income,majority-white,"27.09"
2025,1768,Mechanics Bank,2000 M St,136,493413,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Merced,Merced,United States,Merced,47,,488,"San Jose-San Francisco-Oakland, CA",100135,0,true,false,32900,"Merced, CA",Merced Branch,,,,"08/31/2019","100.0","05/05/2009",37.3050780069572,-120.48270897031,EXACT,6047,California,6,true,95340,"1",low income,majority-minorty,"70.62"
2025,1768,Mechanics Bank,1861 Bellevue Rd,138,493415,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Atwater,Atwater,United States,Merced,47,,488,"San Jose-San Francisco-Oakland, CA",70928,0,true,false,32900,"Merced, CA",Atwater Branch,,,,"08/31/2019","100.0","05/05/2009",37.3604772793763,-120.613410136572,StreetAddress,6047,California,6,true,95301,"4",upper income,majority-minorty,"72.59"
2025,1768,Mechanics Bank,2190 W Monte Vista Ave,139,493416,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Turlock,Turlock,United States,Stanislaus,99,,488,"San Jose-San Francisco-Oakland, CA",38747,0,true,false,33700,"Modesto, CA",Turlock Branch,,,,"08/31/2019","100.0","05/05/2009",37.5212920073053,-120.873409007151,EXACT,6099,California,6,true,95382,"3",middle income,majority-white,"48.47"
2025,1768,Mechanics Bank,601 I St,140,493417,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Los Banos,Los Banos,United States,Merced,47,,488,"San Jose-San Francisco-Oakland, CA",161020,0,true,false,32900,"Merced, CA",Los Banos Branch,,,,"08/31/2019","100.0","06/29/2009",37.0608320478457,-120.84789218329,StreetAddress,6047,California,6,true,93635,"3",middle income,majority-minorty,"83.75"
2025,1768,Mechanics Bank,700 Trancas St,141,360272,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Napa,Napa,United States,Napa,55,,488,"San Jose-San Francisco-Oakland, CA",146497,0,true,false,34900,"Napa, CA",Napa Branch,,,,"08/31/2019","100.0","03/01/2002",38.3250389892259,-122.289234996908,EXACT,6055,California,6,true,94558,"3",middle income,majority-white,"41.9"
2025,1768,Mechanics Bank,1407 I St,143,510954,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Modesto,Modesto,United States,Stanislaus,99,,488,"San Jose-San Francisco-Oakland, CA",40515,0,true,false,33700,"Modesto, CA",Modesto Branch,,,,"08/31/2019","100.0","08/10/2009",37.6428179944133,-120.995309036689,EXACT,6099,California,6,true,95354,"2",moderate income,majority-minorty,"57.73"
2025,1768,Mechanics Bank,"1305 Main St, Ste B",144,510955,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Newman,Newman,United States,Stanislaus,99,,488,"San Jose-San Francisco-Oakland, CA",53301,0,true,false,33700,"Modesto, CA",Newman Branch,,,,"08/31/2019","100.0","09/08/2009",37.3156360198351,-121.023152964666,EXACT,6099,California,6,true,95360,"3",middle income,majority-minorty,"77.36"
2025,1768,Mechanics Bank,2041 Forest Ave,146,46656,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Chico,Chico,United States,Butte,7,,0,,81701,0,true,false,17020,"Chico, CA",South Chico Branch,,,,"08/31/2019","100.0",12/14/1990,39.7231219987027,-121.801001039241,EXACT,6007,California,6,true,95928,"3",middle income,majority-white,"39.55"
2025,1768,Mechanics Bank,2227 Myers St,147,289389,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Oroville,Oroville,United States,Butte,7,,0,,81559,0,true,false,17020,"Chico, CA",Oroville Branch,,,,"08/31/2019","100.0",12/14/1990,39.5076420016157,-121.551421993203,EXACT,6007,California,6,true,95966,"1",low income,majority-white,"38.58"
2025,1768,Mechanics Bank,1600 Butte House Rd,149,289392,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Yuba City,Yuba City,United States,Sutter,101,,472,"Sacramento-Roseville, CA",89760,0,true,false,49700,"Yuba City, CA",Yuba City Branch,,,,"08/31/2019","100.0",10/14/1997,39.1477840156982,-121.644603024071,EXACT,6101,California,6,true,95993,"4",upper income,majority-white,"46.04"
2025,1768,Mechanics Bank,1350 N Main St,15,190109,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,"Oakland-Fremont-Berkeley, CA",Walnut Creek,Walnut Creek,United States,Contra Costa,13,,488,"San Jose-San Francisco-Oakland, CA",1044899,36084,true,false,41860,"San Francisco-Oakland-Fremont, CA",Walnut Creek Office,,,,,"100.0","02/03/1992",37.8984219943631,-122.060074015548,EXACT,6013,California,6,true,94596,"3",middle income,majority-white,"41.75"
2025,1768,Mechanics Bank,237 W East Ave,150,289393,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Chico,Chico,United States,Butte,7,,0,,58635,0,true,false,17020,"Chico, CA",North Chico Branch,,,,"08/31/2019","100.0","06/01/1999",39.7545429876794,-121.864361018811,EXACT,6007,California,6,true,95926,"3",middle income,majority-white,"33.54"
2025,1768,Mechanics Bank,672 Pearson Raod,151,363123,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Paradise,Paradise,United States,Butte,7,,0,,120156,0,true,false,17020,"Chico, CA",South Paradise Branch,,,,"08/31/2019",US_RoofTop,"09/01/2001",39.75226,-121.608148,M,6007,California,6,true,95969,"2",moderate income,majority-white,"19.44"
2025,1768,Mechanics Bank,500 Luther Rd,152,428128,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Red Bluff,Red Bluff,United States,Tehama,103,,454,"Redding-Red Bluff, CA",27990,0,false,true,0,,Red Bluff Branch,,,,"08/31/2019","100.0","05/10/2004",40.1611750108009,-122.228866015668,EXACT,6103,California,6,true,96080,"2",moderate income,majority-white,"35.75"
2025,1768,Mechanics Bank,950 Highway 99 W,153,439391,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Corning,Corning,United States,Tehama,103,,454,"Redding-Red Bluff, CA",43829,0,false,true,0,,Corning Branch,,,,"08/31/2019","99.0","03/07/2005",39.9265565376782,-122.197634740253,StreetAddress,6103,California,6,true,96021,"3",middle income,majority-minorty,"61.49"
2025,1768,Mechanics Bank,501 S Main St,158,253930,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Angels Camp,Angels Camp,United States,Calaveras,9,,0,,47780,0,false,false,0,,Altaville-Angels Camp Branch,,,,"08/31/2019","100.0","07/13/1981",38.0777829876532,-120.55039904106,EXACT,6009,California,6,true,95222,"4",upper income,majority-white,"21.5"
2025,1768,Mechanics Bank,18543 Main St,159,253935,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Groveland,Groveland,United States,Tuolumne,109,,0,,44096,0,false,true,0,,Groveland Office,,,,"08/31/2019","100.0","03/28/1990",37.836745981051,-120.23478702653,EXACT,6109,California,6,true,95321,"2",moderate income,majority-white,"18.1"
2025,1768,Mechanics Bank,279 Arlington Ave,16,267875,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,"Oakland-Fremont-Berkeley, CA",Berkeley,Kensington,United States,Contra Costa,13,,488,"San Jose-San Francisco-Oakland, CA",119311,36084,true,false,41860,"San Francisco-Oakland-Fremont, CA",Kensington Branch,,,,"06/26/1992","100.0","01/01/1896",37.9043379835339,-122.278040965217,EXACT,6013,California,6,true,94707,"4",upper income,majority-white,"32.58"
2025,1768,Mechanics Bank,501 W Kettleman Ln,160,467640,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Lodi,Lodi,United States,San Joaquin,77,,488,"San Jose-San Francisco-Oakland, CA",49362,0,true,false,44700,"Stockton-Lodi, CA",Lodi Branch,,,,"08/31/2019","100.0","09/01/2006",38.1157419868352,-121.279325970113,EXACT,6077,California,6,true,95240,"3",middle income,majority-white,"47.6"
2025,1768,Mechanics Bank,2005 E Prosperity Ave,162,515046,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Tulare,Tulare,United States,Tulare,107,,0,,108983,0,true,false,47300,"Visalia, CA",Tulare Branch,,,,"08/31/2019","100.0",11/17/2010,36.2256400036745,-119.315222007835,EXACT,6107,California,6,true,93274,"3",middle income,majority-minorty,"58.62"
2025,1768,Mechanics Bank,3443 S Mooney Blvd,164,516675,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Visalia,Visalia,United States,Tulare,107,,0,,130746,0,true,false,47300,"Visalia, CA",Mooney Bouleard Branch,,,,"08/31/2019","100.0","01/18/2011",36.2999415101017,-119.314115177521,EXACT,6107,California,6,true,93277,"3",middle income,majority-minorty,"58.26"
2025,1768,Mechanics Bank,1448 W Main St,165,520807,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,El Centro,El Centro,United States,Imperial,25,,0,,329225,0,true,false,20940,"El Centro, CA",El Centro Main,,,,"08/31/2019","100.0","03/19/1981",32.7931579913912,-115.568996013873,EXACT,6025,California,6,true,92243,"2",moderate income,majority-minorty,"95.21"
2025,1768,Mechanics Bank,"900 Truxtun Ave, Ste 100",166,521602,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Bakersfield,Bakersfield,United States,Kern,29,,0,,69730,0,true,false,12540,"Bakersfield-Delano, CA",Truxton Avenue Branch,,,,"08/31/2019","100.0",11/29/2010,35.3736190010671,-119.012066004338,EXACT,6029,California,6,true,93301,"0",null,majority-minorty,"76.77"
2025,1768,Mechanics Bank,3800 Riverlakes Dr,167,521603,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Bakersfield,Bakersfield,United States,Kern,29,,0,,142580,0,true,false,12540,"Bakersfield-Delano, CA",Riverlakes Drive Office Branch,,,,"08/31/2019","100.0",12/08/2010,35.394688004346,-119.092986993069,EXACT,6029,California,6,true,93312,"4",upper income,majority-white,"49.56"
2025,1768,Mechanics Bank,201 3rd St,168,530746,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Santa Rosa,Santa Rosa,United States,Sonoma,97,,0,,35709,0,true,false,42220,"Santa Rosa-Petaluma, CA",Santa Rosa Branch,,,,"08/31/2019","100.0","04/16/2012",38.437428157049,-122.718851120546,EXACT,6097,California,6,true,95401,"3",middle income,majority-minorty,"65.43"
2025,1768,Mechanics Bank,"67760 E Palm Canyon Dr, Suite 1A",171,654791,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Cathedral City,Cathedral City,United States,Riverside,65,,348,"Los Angeles-Long Beach, CA",56783,0,true,false,40140,"Riverside-San Bernardino-Ontario, CA",Palm SpringsCathedral City Branch,,,,,"100.0","01/30/2023",33.787924984371,-116.480783967525,EXACT,6065,California,6,true,92234,"2",moderate income,majority-white,"32.66"
2025,1768,Mechanics Bank,"49850 Jefferson Street, Building B",172,657098,CA,1111 Civic Dr,16575049,NM,CALL,STATE,State Agency,STATE,Walnut Creek,21,United States,false,13972737,0,12587,,14,San Francisco,12,San Francisco,DIF,,,CB,,,FDIC,936462,COMMERCIAL LENDING,4,CA,6013,California,false,94596,false,,11,,Indio,Indio,United States,Riverside,65,,348,"Los Angeles-Long Beach, CA",111119,0,true,false,40140,"Riverside-San Bernardino-Ontario, CA",Indio Branch,,,,,"100.0","06/12/2023",33.6884019365375,-116.268571150472,StreetAddress,6065,California,6,true,92201,"3",middle income,majority-minorty,"66.47"
